0 15800
2 31500
4 47300
1 63000
1 78800
1 110300
2 126000
2 170100
1 223650
2 267750
1 355950
1 382810
2 409500
1 393800
1 378000
1 362300
1 330800
48 304110
1 711900
7 696200
1 711900
1 727700
1 743400
7 655200
2 247240
1 269360
1 291340
14 247240
1 314860
2 270760
27 255060
4 239360
1 314860
3 428260
1 443960
1 459760
1 573160
1 551180
1 529060
2 722820
2 707020
5 691220
2 664530
1 505710
2 537310
18 493210
1 537310
11 423910
8 370360
9 354660
1 338860
1 225460
1 247580
1 269560
1 356500
1 413200
11 381600
2 408290
1 456590
1 440790
1 306830
5 369830
27 347850
1 325730
1 299040
1 220340
1 133400
19 277040
1 303900
1 330590
1 374690
1 579440
12 601560
1 623540
1 566840
1 583340
7 646340
1 703040
1 670440
1 701940
23 675250
1 648390
1 604290
1 399540
2 453090
1 468890
1 495750
1 577690
1 599810
4 693250
11 671270
1 649150
1 725480
5 574010
1 590210
1 546110
7 499910
1 446360
18 424240
6 397550
1 419670
1 435470
5 378770
1 550310
1 479710
1 463910
1 381970
3 238330
1 351730
1 373850
1 395970
1 417950
1 446390
5 399110
1 617860
22 409900
1 296500
1 274520
20 274520
4 252400
7 113720
2 478720
1 500840
1 522960
1 544940
3 601640
1 585840
1 219300
2 332700
21 301300
1 376860
8 354740
1 332760
1 276060
2 212800
15 269500
2 307680
7 285700
7 257340
1 279460
7 251020
2 314020
1 421120
1 528220
22 474240
1 452120
1 405020
1 297920
6 480480
3 496280
1 518260
1 533960
29 641060
3 625360
7 511960
1 625360
1 641160
1 656860
1 726300
4 704320
1 726300
1 704320
1 726300
13 710500
3 597100
1 581300
1 386000
20 329300
1 396920
1 412720
1 500120
16 613520
2 591540
1 570820
3 463720
6 407020
16 391220
1 303680
19 383480
1 496880
12 383480
2 316000
1 208900
1 95500
3 183700
1 199500
1 221620
1 243600
1 265720
20 250020
12 161820
1 139840
1 117720
1 37920
1 22120
1 0
7 441000
1 456800
11 495120
1 517240
10 605440
3 583320
1 495120
45 558120
1 595540
17 154540
1 208090
1 230210
1 252190
1 359290
1 472690
1 494810
1 548360
1 477540
1 456820
15 652240
1 674360
16 652380
2 630260
1 523160
1 501040
1 305480
13 381360
6 348860
8 455960
2 433700
1 515720
5 537700
1 553400
1 666800
1 688920
1 710900
17 657350
1 710900
12 592580
1 485480
1 441240
1 419120
1 403320
1 289920
11 359340
1 403580
9 356180
4 354360
1 332380
2 348080
1 363880
1 395380
1 411080
1 524480
1 631580
5 518180
2 412860
1 608460
1 636720
32 621020
1 507620
2 454070
1 400520
1 427380
7 399120
1 430620
1 446420
8 503120
1 559820
1 668320
1 690300
1 706000
1 637960
1 530860
1 272720
1 360920
1 387780
1 414470
6 382970
1 382790
2 426890
1 453750
1 475870
3 444570
1 356370
20 443210
1 474710
14 448020
6 421160
12 399040
7 383340
1 471540
6 455640
1 482330
1 509020
1 452320
3 452220
2 483720
1 499420
1 515220
1 716940
19 630100
1 743400
4 655200
1 601820
1 570420
1 554620
4 367130
1 335630
1 308770
10 362320
9 340340
5 324540
3 297680
1 319800
6 458400
1 373260
18 316560
1 429960
1 512070
1 579950
12 548450
1 526330
1 321650
2 277550
26 599010
1 654030
1 573790
4 547100
1 517240
24 405260
1 498170
1 551720
1 471140
1 578510
5 380370
1 353680
1 324680
1 113400
1 0
9 26860
33 0
11 126000
1 148120
1 170100
1 192220
6 335860
1 362720
14 236720
3 264980
1 243000
1 220880
1 194020
1 165760
1 143640
1 0
22 135660
12 162350
1 471210
1 524860
12 553120
18 526430
2 498170
1 137460
8 135660
3 162350
23 305990
8 279300
19 405300
1 449400
1 471520
1 559720
1 616420
1 670070
10 647950
1 559750
1 424090
36 298090
3 253990
1 197110
1 53650
1 0
2 205190
7 272670
1 294650
23 89460
8 202860
1 289800
10 267820
2 299320
1 321440
1 352940
1 375060
1 401920
1 557990
1 584850
9 666890
1 553490
15 444570
1 466690
1 488670
16 444570
1 422450
1 249390
1 222530
1 200550
1 178430
7 385890
3 299130
5 459650
1 488090
7 583230
6 638170
5 293080
1 261580
1 230080
2 228460
19 450520
1 498820
1 520940
7 492680
4 292450
1 260410
3 122170
5 465130
22 438440
8 95480
1 70280
1 21980
1 0
3 56700
1 113400
26 293960
5 113400
1 56700
1 0
1 28440
1 56700
1 85190
1 56930
1 28490
3 173910
1 241530
1 269790
30 124370
7 96110
2 28490
1 0
5 107100
1 244900
1 293200
3 349900
2 406600
23 299500
1 251200
1 194500
1 56700
1 0
35 31500
31 0
90 743400
11 0
67 743400
78 0
