0 15800
2 31500
4 47300
1 63000
1 78800
1 129200
2 144900
3 195300
1 245700
3 299250
1 406350
1 434240
2 462680
28 446980
1 431180
1 415480
1 365080
4 349380
3 320940
2 715340
1 743600
1 768880
1 794000
20 686900
1 713760
1 740450
17 715330
1 664930
1 742150
6 688600
2 660340
1 767540
1 295820
23 358820
1 387260
1 415520
1 528920
1 502230
1 475370
1 690220
6 536760
10 508870
12 493070
1 477270
1 508870
3 497270
1 547670
1 572790
1 600580
4 572320
1 654430
1 709580
11 681140
8 656020
1 542620
1 629560
1 657820
2 607420
1 714120
4 651120
2 619520
2 635320
9 579310
3 258920
1 398590
1 414290
1 445790
1 445630
15 417370
1 417010
2 401310
2 385510
5 572670
1 519120
1 615330
14 640450
1 665730
1 694170
1 587150
1 642370
3 555430
1 612130
1 668830
6 605730
2 389550
4 336000
4 310880
2 326680
1 342480
11 390680
1 415800
1 518320
7 493040
4 464600
1 549280
1 574400
2 601090
1 627950
4 586190
1 570490
1 527130
1 411650
27 328680
1 550120
4 499720
1 593800
1 609500
4 582540
1 609500
1 637760
5 611070
1 637760
10 589460
8 518060
1 689700
5 415190
1 288630
1 236730
12 236390
2 236210
17 672400
1 688200
1 707500
1 487700
3 471900
1 487700
18 551880
1 608580
7 551880
1 659160
1 648760
2 273970
4 247280
1 299420
13 247520
1 213960
2 249240
15 192540
8 299640
1 324920
1 437600
1 551000
1 576280
1 601400
7 574710
12 514790
1 479510
1 372410
2 590420
10 606220
17 581100
2 555820
1 520140
1 615120
6 501720
1 530160
1 637260
1 665520
15 649720
1 622720
1 711020
4 598640
2 491540
12 507340
1 523140
5 494880
11 220690
1 307270
1 322970
1 416670
3 298950
6 406050
13 352560
5 352220
1 493360
5 606760
2 591060
1 575360
2 559560
1 354520
8 427100
1 453140
14 468840
2 484640
1 509920
3 451240
5 344480
1 287780
1 202040
7 173780
1 96860
16 511590
1 539850
10 568290
1 555390
1 539590
6 571190
2 643510
24 615070
1 421690
10 394490
1 505560
1 562260
22 590520
1 533820
1 153290
2 130250
5 161750
1 177550
5 278350
1 385450
1 401150
1 456660
7 425060
1 614980
1 643240
8 625160
1 596720
1 564720
1 463920
2 435720
1 214200
9 324800
15 296360
9 296360
1 384560
17 497960
1 513760
1 529460
1 630260
1 655380
1 674940
8 505640
1 433760
5 413190
1 468700
1 578960
13 531520
1 585890
1 614330
1 642590
13 558350
3 545450
1 529750
1 421910
4 396790
1 309530
1 279290
3 310790
1 339230
2 415750
2 529150
5 422390
6 630290
1 658550
1 683670
1 740370
1 768630
3 740370
10 473450
22 416050
1 384650
1 416150
1 471660
5 418740
2 343040
1 454110
2 341970
2 370410
1 398670
4 200870
1 301670
1 328530
1 355220
1 439010
2 470510
1 495790
1 515530
8 496630
1 528130
12 470690
1 442430
1 341630
4 340010
16 313150
1 424970
2 396530
1 306030
1 354030
1 327510
1 354200
1 381060
1 408570
1 437010
5 409670
1 408050
8 326060
1 548340
2 649140
19 631220
1 604220
1 657960
1 551900
1 525210
1 525040
1 496600
1 356950
6 384630
5 368830
1 567280
5 676160
1 762920
13 734480
2 626480
2 570370
1 280040
1 242380
1 217260
1 188640
4 266700
24 235300
2 619020
5 592330
1 508270
3 476770
2 244130
1 73610
9 130310
14 239150
1 270650
3 375710
13 317570
1 171830
1 140330
1 73610
10 0
10 28440
17 249490
1 274770
2 290570
1 317260
1 416460
1 441580
1 582720
9 554280
1 246110
2 271390
1 255590
1 228900
1 196420
28 610260
1 635540
1 676460
2 651180
1 626060
3 651180
30 626060
1 142020
7 123940
1 106020
3 54020
3 0
3 25280
21 166770
10 141490
6 363350
1 394850
1 410650
1 498730
1 555430
1 610110
31 594310
2 488630
3 239770
5 208270
3 382000
23 446560
1 471780
7 172270
9 143830
1 142130
1 87940
3 197030
1 283790
1 340490
1 369290
5 423310
1 451570
1 480010
8 631930
1 658620
6 742540
9 606810
4 520050
1 486030
1 324350
4 297660
1 246800
4 163460
3 135020
2 163280
9 190140
5 387360
12 539280
1 567540
5 539280
1 512590
4 236270
3 349670
1 243290
1 298720
2 261640
5 234610
1 454460
20 332140
1 305140
1 152320
2 234260
1 250060
24 121250
1 480210
1 536910
1 593610
1 565170
4 168830
4 197270
1 175680
2 147240
1 91820
2 35300
1 10100
1 0
32 221230
7 249490
29 398270
1 480780
1 505900
1 531180
1 644580
1 392360
9 363920
1 501420
2 583530
1 638960
1 695660
19 497920
2 472640
1 359240
1 259450
1 204370
1 144070
1 118790
1 170
1 0
5 44240
31 0
113 794000
5 0
73 794000
77 0
