0 0
1 15800
2 31500
3 47300
1 63000
1 78800
3 110300
1 126000
3 182700
1 233100
2 283500
1 396900
1 422180
4 447300
9 431600
1 431600
1 431600
1 415800
34 431600
1 333900
1 422180
1 390600
1 396900
1 431600
1 431600
1 422180
1 396900
2 768600
31 214380
42 529340
1 529340
1 529340
1 529340
1 529340
1 529340
1 529340
1 579740
1 579740
1 693140
1 721400
18 570530
2 572100
1 572100
25 745080
4 718390
2 745080
1 719800
2 637980
9 565620
5 549700
1 499300
14 253560
1 367000
1 367000
1 367000
1 313450
1 367000
1 367000
24 367000
9 194020
19 340310
1 398500
4 398500
1 398500
8 227050
2 356250
1 242850
28 274310
6 356250
1 356250
1 274310
1 274310
1 687240
28 671540
1 687240
1 715680
1 633740
1 715680
1 715680
1 699980
2 699980
1 665280
9 682650
1 714150
5 742410
6 742410
1 742410
1 538890
2 718660
1 718660
1 743940
6 630540
2 743940
1 715680
13 671540
1 660550
1 745740
3 714240
13 670100
1 689120
4 629100
1 629100
4 558270
1 768600
12 619320
4 653930
1 693290
4 390920
1 526410
1 526410
1 551400
1 576520
1 601800
11 576680
7 504230
1 743420
9 497920
1 579570
1 659810
9 471060
18 419080
7 261660
1 428500
1 415940
1 412700
1 415940
1 419080
2 737100
1 752900
1 768600
1 768600
7 768600
1 768600
20 743480
2 318200
18 768600
11 752900
1 752900
1 768600
10 737100
3 768600
1 768600
1 768600
1 768600
1 768600
1 768600
16 601920
1 768600
2 737100
1 661500
2 740340
1 661500
25 752900
3 752900
4 740340
1 667800
19 490100
1 597200
13 441280
2 301080
1 354740
1 414580
1 361040
22 515340
1 515340
1 515340
10 342000
1 379880
3 485240
31 211180
31 293000
1 293000
1 293000
1 293000
25 165460
1 181260
1 244260
1 357660
6 316700
1 269500
34 290110
1 290110
1 290110
1 290110
1 688690
8 672890
10 543690
1 672890
1 672890
9 505820
3 392420
2 505820
1 398720
1 505820
1 480700
1 490020
1 505820
1 480700
1 378140
1 477380
20 694970
7 691630
8 290180
10 718450
29 609710
40 589230
1 614510
1 614510
1 614510
1 614510
1 715310
1 768600
1 579740
1 636440
11 442860
1 501050
1 727850
1 727850
16 677450
1 712050
1 701160
1 627050
2 702730
1 501050
1 701160
7 696350
1 664850
1 620680
1 674300
8 752900
8 737100
1 768600
23 438080
2 541800
29 541800
1 655200
1 655200
1 655200
1 554400
1 573300
1 541800
2 630150
2 630150
1 630150
1 630150
1 658590
21 658590
1 660120
1 740340
5 713650
1 724640
1 715220
2 740340
17 650650
1 768600
2 768600
7 752900
1 768600
1 768600
3 667800
1 660090
18 617400
8 617400
4 504000
2 447640
5 390680
1 406480
7 374980
5 321430
1 374980
14 182840
1 299390
1 315090
6 286650
1 315090
1 415890
1 444150
1 472590
1 549870
1 603420
1 631680
1 660120
13 660120
7 597120
2 660120
1 660120
1 631860
1 559320
1 631860
1 631860
1 631680
1 633430
27 743610
9 715350
1 715350
1 715350
4 699650
1 638230
1 715350
2 683850
9 661940
14 520100
1 630440
8 576890
1 713820
5 657120
6 521820
1 521820
1 573630
1 747870
6 727850
3 579850
3 743550
1 747870
1 732170
1 767070
16 726010
3 700720
9 645600
2 589080
1 451960
2 644200
1 618910
6 768600
9 661950
1 715500
16 661950
1 638380
1 649700
1 313280
34 519030
2 519030
1 519030
1 519030
1 456030
3 572580
1 743460
21 766980
8 659880
31 415800
3 369480
1 369480
1 369480
1 513120
1 513120
1 592920
9 330540
1 715500
1 743940
15 717250
1 717250
1 717250
2 715500
2 358980
2 717250
1 600480
5 664240
11 743940
3 743940
2 743940
17 717250
1 715500
1 690390
22 743940
31 459970
1 431530
2 332290
6 514690
1 514690
1 514690
1 545190
1 595590
1 649140
24 552930
1 505730
3 341930
1 537230
3 518330
1 515180
33 745080
8 745080
1 746680
19 696280
1 696280
1 746680
1 748280
2 556130
4 748280
19 604300
1 620600
1 620600
7 352300
1 437640
1 439010
1 417400
1 378940
1 415300
1 434200
1 439010
4 465700
1 465700
2 698880
1 755800
14 756800
1 756800
11 738200
6 530300
1 710740
1 722400
1 522800
1 681180
71 26860
7 214200
24 214200
26 230000
1 230000
1 456800
1 456800
1 456800
1 690900
1 722400
10 753900
5 738100
1 646800
1 354650
1 700350
12 667140
1 722400
1 722400
1 725640
52 631000
1 631000
7 507240
1 594000
1 609800
1 625500
1 641300
1 657000
11 657000
12 657000
17 743940
1 743940
9 506220
1 720420
1 720420
3 597620
1 597620
1 597620
1 550320
1 526560
1 526380
1 559770
1 559770
1 597620
1 485640
1 562920
2 0
158 768600
9 0
71 768600
78 0
